Date,GL Account,Credit,Debit,Property Name
06/25/2025,1106 - Infinity Zuli Shopping LLC - Ocean Bank,,"3,059.61",Zuli Shopping Plaza
06/25/2025,1106 - Infinity Zuli Shopping LLC - Ocean Bank,,"3,873.51",Zuli Shopping Plaza
06/25/2025,1106 - Infinity Zuli Shopping LLC - Ocean Bank,,"1,882.87",Zuli Shopping Plaza
06/25/2025,1106 - Infinity Zuli Shopping LLC - Ocean Bank,,741.17,Zuli Shopping Plaza
06/02/2025,"1108 - Infinity Highland Oaks, LLC - City National Bank","1,276.24",,"Infinity Highland Oaks, LLC"
06/02/2025,"1108 - Infinity Highland Oaks, LLC - City National Bank","6,298.58",,"Infinity Highland Oaks, LLC"
06/02/2025,"1108 - Infinity Highland Oaks, LLC - City National Bank","6,879.90",,"Infinity Highland Oaks, LLC"
06/16/2025,"1108 - Infinity Highland Oaks, LLC - City National Bank",30.00,,"Infinity Highland Oaks, LLC"
06/26/2025,"1108 - Infinity Highland Oaks, LLC - City National Bank",,"14,000.00","Infinity Highland Oaks, LLC"
06/02/2025,1110 - Infinity Majestic PH LLC - City National Bank,"4,160.25",,INFINITY MAJESTIC PH LLC
06/02/2025,1110 - Infinity Majestic PH LLC - City National Bank,"7,154.37",,INFINITY MAJESTIC PH LLC
06/02/2025,1110 - Infinity Majestic PH LLC - City National Bank,"5,938.14",,INFINITY MAJESTIC PH LLC
06/16/2025,1110 - Infinity Majestic PH LLC - City National Bank,30.00,,INFINITY MAJESTIC PH LLC
06/26/2025,1110 - Infinity Majestic PH LLC - City National Bank,,"18,000.00",INFINITY MAJESTIC PH LLC
06/02/2025,1113 - Infinity Lakeside LLC Valley Bank,"1,841.55",,Lakeside Condominiums
06/02/2025,1113 - Infinity Lakeside LLC Valley Bank,"10,155.10",,Lakeside Condominiums
06/17/2025,1113 - Infinity Lakeside LLC Valley Bank,29.43,,Lakeside Condominiums
06/26/2025,1113 - Infinity Lakeside LLC Valley Bank,,"162,000.00",Lakeside Condominiums
06/30/2025,1113 - Infinity Lakeside LLC Valley Bank,"2,178.47",,Lakeside Condominiums
06/30/2025,1113 - Infinity Lakeside LLC Valley Bank,"9,818.18",,Lakeside Condominiums
06/30/2025,1113 - Infinity Lakeside LLC Valley Bank,"44,703.18",,Lakeside Condominiums
06/30/2025,1113 - Infinity Lakeside LLC Valley Bank,"105,487.86",,Lakeside Condominiums
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Luna At Hollywood
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Luna At Hollywood
06/01/2025,1150 - OPERATING CASH IN BANK,,"2,050.00",Luna At Hollywood
06/01/2025,1150 - OPERATING CASH IN BANK,,9.50,"Infinity Reserve at Waters, LLC"
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,250.00","Infinity Reserve at Waters, LLC"
06/01/2025,1150 - OPERATING CASH IN BANK,,3.00,"Infinity Reserve at Waters, LLC"
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Laguna Place
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Laguna Place
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,885.00",Laguna Place
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Infinity Magnolia LLC
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Infinity Magnolia LLC
06/01/2025,1150 - OPERATING CASH IN BANK,,230.00,Infinity Magnolia LLC
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,425.00",Clear Lake Palms
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Clear Lake Palms
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Clear Lake Palms
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,750.00",Azure Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,85.00,Azure Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,25.00,Azure Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,775.00",Clear Lake Palms
06/01/2025,1150 - OPERATING CASH IN BANK,,9.50,Clear Lake Palms
06/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Clear Lake Palms
06/01/2025,1150 - OPERATING CASH IN BANK,620.00,,Woodridge Manor
06/01/2025,1150 - OPERATING CASH IN BANK,120.00,,Woodridge Manor
06/01/2025,1150 - OPERATING CASH IN BANK,85.00,,Woodridge Manor
06/01/2025,1150 - OPERATING CASH IN BANK,80.00,,Woodridge Manor
06/01/2025,1150 - OPERATING CASH IN BANK,207.25,,Collins Shopping Plaza
06/01/2025,1150 - OPERATING CASH IN BANK,487.05,,Collins Shopping Plaza
06/01/2025,1150 - OPERATING CASH IN BANK,487.74,,Collins Shopping Plaza
06/01/2025,1150 - OPERATING CASH IN BANK,267.29,,Collins Shopping Plaza
06/01/2025,1150 - OPERATING CASH IN BANK,"2,572.74",,Collins Shopping Plaza
06/01/2025,1150 - OPERATING CASH IN BANK,197.98,,Collins Shopping Plaza
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Infinity Magnolia LLC
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Infinity Magnolia LLC
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,025.00",Infinity Magnolia LLC
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Infinity Las Casitas Apartments LLC
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Infinity Las Casitas Apartments LLC
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,500.00",Infinity Las Casitas Apartments LLC
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Laguna Place
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Laguna Place
06/01/2025,1150 - OPERATING CASH IN BANK,,875.01,Laguna Place
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Clear Lake Palms
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Clear Lake Palms
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,865.00",Clear Lake Palms
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,350.00",Roselea Manor Apartments
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Roselea Manor Apartments
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Roselea Manor Apartments
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Parc Place Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Parc Place Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,200.00",Parc Place Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,South Bay Plantation
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,South Bay Plantation
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,500.00",South Bay Plantation
06/01/2025,1150 - OPERATING CASH IN BANK,,9.50,Luna At Hollywood
06/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Luna At Hollywood
06/01/2025,1150 - OPERATING CASH IN BANK,,"2,275.00",Luna At Hollywood
06/01/2025,1150 - OPERATING CASH IN BANK,,9.50,"Infinity Reserve at Waters, LLC"
06/01/2025,1150 - OPERATING CASH IN BANK,,3.00,"Infinity Reserve at Waters, LLC"
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,175.00","Infinity Reserve at Waters, LLC"
06/01/2025,1150 - OPERATING CASH IN BANK,,9.50,Azure Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Azure Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,750.00",Azure Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,85.00,Azure Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,25.00,Azure Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Buena Vista
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Buena Vista
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,250.00",Buena Vista
06/01/2025,1150 - OPERATING CASH IN BANK,,96.00,Buena Vista
06/01/2025,1150 - OPERATING CASH IN BANK,,9.50,Lakeside Condominiums
06/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Lakeside Condominiums
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,900.00",Lakeside Condominiums
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,000.00",Castle Creek Apartments
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Castle Creek Apartments
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Castle Creek Apartments
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Buena Vista
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Buena Vista
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,622.00",Buena Vista
06/01/2025,1150 - OPERATING CASH IN BANK,,99.00,Buena Vista
06/01/2025,1150 - OPERATING CASH IN BANK,,"2,050.00",Luna At Hollywood
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Luna At Hollywood
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Luna At Hollywood
06/01/2025,1150 - OPERATING CASH IN BANK,,"2,150.00",South Bay Plantation
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,South Bay Plantation
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,South Bay Plantation
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,200.00",Castle Creek Apartments
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Castle Creek Apartments
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Castle Creek Apartments
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Woodridge Manor
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Woodridge Manor
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,550.00",Woodridge Manor
06/01/2025,1150 - OPERATING CASH IN BANK,,34.10,Woodridge Manor
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Clear Lake Palms
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Clear Lake Palms
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,775.00",Clear Lake Palms
06/01/2025,1150 - OPERATING CASH IN BANK,,9.50,Clear Lake Palms
06/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Clear Lake Palms
06/01/2025,1150 - OPERATING CASH IN BANK,,"2,075.00",Clear Lake Palms
06/01/2025,1150 - OPERATING CASH IN BANK,,9.50,Parc Place Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Parc Place Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,200.00",Parc Place Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,35.00,Parc Place Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Parc Place Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Parc Place Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,060.00",Parc Place Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,4.00,Royal Manor
06/01/2025,1150 - OPERATING CASH IN BANK,,50.00,Royal Manor
06/01/2025,1150 - OPERATING CASH IN BANK,,4.00,Royal Manor
06/01/2025,1150 - OPERATING CASH IN BANK,,232.00,Royal Manor
06/01/2025,1150 - OPERATING CASH IN BANK,,40.00,Royal Manor
06/01/2025,1150 - OPERATING CASH IN BANK,,9.50,"Infinity Reserve at Waters, LLC"
06/01/2025,1150 - OPERATING CASH IN BANK,,3.00,"Infinity Reserve at Waters, LLC"
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,175.00","Infinity Reserve at Waters, LLC"
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,200.00",Parc Place Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Parc Place Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Parc Place Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,9.50,Luna At Hollywood
06/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Luna At Hollywood
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,800.00",Luna At Hollywood
06/01/2025,1150 - OPERATING CASH IN BANK,,45.00,Laguna Place
06/01/2025,1150 - OPERATING CASH IN BANK,,9.50,Laguna Place
06/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Laguna Place
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,900.00",Laguna Place
06/01/2025,1150 - OPERATING CASH IN BANK,,9.50,Clear Lake Palms
06/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Clear Lake Palms
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,575.00",Clear Lake Palms
06/01/2025,1150 - OPERATING CASH IN BANK,,9.50,Laguna Place
06/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Laguna Place
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,285.00",Laguna Place
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,South Bay Plantation
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,South Bay Plantation
06/01/2025,1150 - OPERATING CASH IN BANK,,"2,150.00",South Bay Plantation
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,550.00",South Bay Plantation
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,South Bay Plantation
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,South Bay Plantation
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,050.00",University Townhomes
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,University Townhomes
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,University Townhomes
06/01/2025,1150 - OPERATING CASH IN BANK,,9.50,Infinity Magnolia LLC
06/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Infinity Magnolia LLC
06/01/2025,1150 - OPERATING CASH IN BANK,,950.00,Infinity Magnolia LLC
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Laguna Place
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Laguna Place
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,415.00",Laguna Place
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Lakeside Condominiums
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Lakeside Condominiums
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,735.00",Lakeside Condominiums
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Lakeside Condominiums
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Lakeside Condominiums
06/01/2025,1150 - OPERATING CASH IN BANK,,9.50,Infinity Las Casitas Apartments LLC
06/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Infinity Las Casitas Apartments LLC
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,300.00",Infinity Las Casitas Apartments LLC
06/01/2025,1150 - OPERATING CASH IN BANK,,9.50,"Infinity Reserve at Waters, LLC"
06/01/2025,1150 - OPERATING CASH IN BANK,,3.00,"Infinity Reserve at Waters, LLC"
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,125.00","Infinity Reserve at Waters, LLC"
06/01/2025,1150 - OPERATING CASH IN BANK,,"3,514.88",Collins Shopping Plaza
06/01/2025,1150 - OPERATING CASH IN BANK,,406.03,Collins Shopping Plaza
06/01/2025,1150 - OPERATING CASH IN BANK,,345.13,Collins Shopping Plaza
06/01/2025,1150 - OPERATING CASH IN BANK,,127.98,Collins Shopping Plaza
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Azure Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Azure Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,450.00",Azure Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,25.00,Azure Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,65.00,Azure Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,9.50,Luna At Hollywood
06/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Luna At Hollywood
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,775.00",Luna At Hollywood
06/01/2025,1150 - OPERATING CASH IN BANK,,"2,050.00",Luna At Hollywood
06/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Luna At Hollywood
06/01/2025,1150 - OPERATING CASH IN BANK,,9.50,Parc Place Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Parc Place Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,200.00",Parc Place Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,9.50,"Infinity Reserve at Waters, LLC"
06/01/2025,1150 - OPERATING CASH IN BANK,,3.00,"Infinity Reserve at Waters, LLC"
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,250.00","Infinity Reserve at Waters, LLC"
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,South Bay Plantation
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,South Bay Plantation
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,700.00",South Bay Plantation
06/01/2025,1150 - OPERATING CASH IN BANK,,3.00,The Standard at 2690
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,The Standard at 2690
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,275.00",The Standard at 2690
06/01/2025,1150 - OPERATING CASH IN BANK,,2.00,The Standard at 2690
06/01/2025,1150 - OPERATING CASH IN BANK,,25.00,The Standard at 2690
06/01/2025,1150 - OPERATING CASH IN BANK,,9.50,"Infinity Reserve at Waters, LLC"
06/01/2025,1150 - OPERATING CASH IN BANK,,3.00,"Infinity Reserve at Waters, LLC"
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,020.00","Infinity Reserve at Waters, LLC"
06/01/2025,1150 - OPERATING CASH IN BANK,,9.50,Azure Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Azure Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,750.00",Azure Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,85.00,Azure Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,25.00,Azure Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,South Bay Plantation
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,South Bay Plantation
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,700.00",South Bay Plantation
06/01/2025,1150 - OPERATING CASH IN BANK,,2.00,Royal Manor
06/01/2025,1150 - OPERATING CASH IN BANK,,4.00,Royal Manor
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Royal Manor
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Royal Manor
06/01/2025,1150 - OPERATING CASH IN BANK,,48.00,Royal Manor
06/01/2025,1150 - OPERATING CASH IN BANK,,48.00,Royal Manor
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,350.00",Laguna Place
06/01/2025,1150 - OPERATING CASH IN BANK,,9.50,Laguna Place
06/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Laguna Place
06/01/2025,1150 - OPERATING CASH IN BANK,,9.50,Grove at Temple Terrace
06/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Grove at Temple Terrace
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,385.00",Grove at Temple Terrace
06/01/2025,1150 - OPERATING CASH IN BANK,,9.50,Lakeside Condominiums
06/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Lakeside Condominiums
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,925.00",Lakeside Condominiums
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,"Infinity Magnolia 2, LLC"
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,"Infinity Magnolia 2, LLC"
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,000.00","Infinity Magnolia 2, LLC"
06/01/2025,1150 - OPERATING CASH IN BANK,,9.50,Laguna Place
06/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Laguna Place
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,885.00",Laguna Place
06/01/2025,1150 - OPERATING CASH IN BANK,,240.00,South Bay Plantation
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Buena Vista
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Buena Vista
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,601.00",Buena Vista
06/01/2025,1150 - OPERATING CASH IN BANK,,99.00,Buena Vista
06/01/2025,1150 - OPERATING CASH IN BANK,,96.00,Buena Vista
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Buena Vista
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Buena Vista
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,322.00",Buena Vista
06/01/2025,1150 - OPERATING CASH IN BANK,,14.00,Roselea Manor Apartments
06/01/2025,1150 - OPERATING CASH IN BANK,,9.50,Roselea Manor Apartments
06/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Roselea Manor Apartments
06/01/2025,1150 - OPERATING CASH IN BANK,,178.00,Roselea Manor Apartments
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Buena Vista
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Buena Vista
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,335.00",Buena Vista
06/01/2025,1150 - OPERATING CASH IN BANK,,96.00,Buena Vista
06/01/2025,1150 - OPERATING CASH IN BANK,,150.00,Lakeside Condominiums
06/01/2025,1150 - OPERATING CASH IN BANK,,9.50,Lakeside Condominiums
06/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Lakeside Condominiums
06/01/2025,1150 - OPERATING CASH IN BANK,,"2,250.00",Lakeside Condominiums
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Buena Vista
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Buena Vista
06/01/2025,1150 - OPERATING CASH IN BANK,,104.00,Buena Vista
06/01/2025,1150 - OPERATING CASH IN BANK,,742.50,Buena Vista
06/01/2025,1150 - OPERATING CASH IN BANK,,900.00,Infinity Magnolia LLC
06/01/2025,1150 - OPERATING CASH IN BANK,,9.50,Infinity Magnolia LLC
06/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Infinity Magnolia LLC
06/01/2025,1150 - OPERATING CASH IN BANK,,9.50,Azure Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Azure Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,65.00,Azure Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,25.00,Azure Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,525.00",Azure Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Lakeside Condominiums
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Lakeside Condominiums
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,900.00",Lakeside Condominiums
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,South Bay Plantation
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,South Bay Plantation
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,700.00",South Bay Plantation
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Lakeside Condominiums
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Lakeside Condominiums
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,550.00",Lakeside Condominiums
06/01/2025,1150 - OPERATING CASH IN BANK,,"2,829.87",Collins Shopping Plaza
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,690.00",Buena Vista
06/01/2025,1150 - OPERATING CASH IN BANK,,99.00,Buena Vista
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Buena Vista
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Buena Vista
06/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Azure Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Azure Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,"1,525.00",Azure Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,65.00,Azure Villas
06/01/2025,1150 - OPERATING CASH IN BANK,,25.00,Azure Villas
