Date,GL Account,Credit,Debit,Property Name
07/02/2025,1028 - Infinity Clear Lake - Chase (FR) Bank,,10.50,Clear Lake Palms
07/02/2025,1028 - Infinity Clear Lake - Chase (FR) Bank,,4.50,Clear Lake Palms
07/02/2025,1028 - Infinity Clear Lake - Chase (FR) Bank,,10.50,Clear Lake Palms
07/02/2025,1028 - Infinity Clear Lake - Chase (FR) Bank,,4.50,Clear Lake Palms
07/02/2025,1028 - Infinity Clear Lake - Chase (FR) Bank,,10.50,Clear Lake Palms
07/02/2025,1028 - Infinity Clear Lake - Chase (FR) Bank,,4.50,Clear Lake Palms
07/02/2025,1028 - Infinity Clear Lake - Chase (FR) Bank,,10.50,Clear Lake Palms
07/02/2025,1028 - Infinity Clear Lake - Chase (FR) Bank,,4.50,Clear Lake Palms
07/02/2025,1028 - Infinity Clear Lake - Chase (FR) Bank,,10.50,Clear Lake Palms
07/02/2025,1028 - Infinity Clear Lake - Chase (FR) Bank,,4.50,Clear Lake Palms
07/02/2025,1028 - Infinity Clear Lake - Chase (FR) Bank,,10.50,Clear Lake Palms
07/02/2025,1028 - Infinity Clear Lake - Chase (FR) Bank,,4.50,Clear Lake Palms
07/02/2025,1028 - Infinity Clear Lake - Chase (FR) Bank,,10.50,Clear Lake Palms
07/02/2025,1028 - Infinity Clear Lake - Chase (FR) Bank,,4.50,Clear Lake Palms
07/02/2025,1028 - Infinity Clear Lake - Chase (FR) Bank,,10.50,Clear Lake Palms
07/02/2025,1028 - Infinity Clear Lake - Chase (FR) Bank,,4.50,Clear Lake Palms
07/02/2025,1028 - Infinity Clear Lake - Chase (FR) Bank,,10.50,Clear Lake Palms
07/02/2025,1028 - Infinity Clear Lake - Chase (FR) Bank,,4.50,Clear Lake Palms
07/02/2025,1028 - Infinity Clear Lake - Chase (FR) Bank,,10.50,Clear Lake Palms
07/02/2025,1028 - Infinity Clear Lake - Chase (FR) Bank,,4.50,Clear Lake Palms
07/02/2025,1028 - Infinity Clear Lake - Chase (FR) Bank,,10.50,Clear Lake Palms
07/02/2025,1028 - Infinity Clear Lake - Chase (FR) Bank,,4.50,Clear Lake Palms
07/02/2025,1028 - Infinity Clear Lake - Chase (FR) Bank,,10.50,Clear Lake Palms
07/02/2025,1028 - Infinity Clear Lake - Chase (FR) Bank,,4.50,Clear Lake Palms
07/02/2025,1028 - Infinity Clear Lake - Chase (FR) Bank,,10.50,Clear Lake Palms
07/02/2025,1028 - Infinity Clear Lake - Chase (FR) Bank,,4.50,Clear Lake Palms
07/02/2025,1028 - Infinity Clear Lake - Chase (FR) Bank,,10.50,Clear Lake Palms
07/02/2025,1028 - Infinity Clear Lake - Chase (FR) Bank,,4.50,Clear Lake Palms
07/02/2025,1028 - Infinity Clear Lake - Chase (FR) Bank,,10.50,Clear Lake Palms
07/02/2025,1028 - Infinity Clear Lake - Chase (FR) Bank,,4.50,Clear Lake Palms
07/02/2025,1028 - Infinity Clear Lake - Chase (FR) Bank,,10.50,Clear Lake Palms
07/02/2025,1028 - Infinity Clear Lake - Chase (FR) Bank,,4.50,Clear Lake Palms
07/02/2025,1028 - Infinity Clear Lake - Chase (FR) Bank,,10.50,Clear Lake Palms
07/02/2025,1028 - Infinity Clear Lake - Chase (FR) Bank,,4.50,Clear Lake Palms
07/02/2025,1028 - Infinity Clear Lake - Chase (FR) Bank,,10.50,Clear Lake Palms
07/02/2025,1028 - Infinity Clear Lake - Chase (FR) Bank,,4.50,Clear Lake Palms
07/02/2025,1028 - Infinity Clear Lake - Chase (FR) Bank,,9.00,Clear Lake Palms
07/01/2025,1030 - Infinity Luna - Chase (FR) Bank,"35,666.94",,Luna At Hollywood
07/01/2025,1030 - Infinity Luna - Chase (FR) Bank,"63,254.43",,Luna At Hollywood
07/01/2025,"1108 - Infinity Highland Oaks, LLC - City National Bank","1,330.14",,"Infinity Highland Oaks, LLC"
07/01/2025,"1108 - Infinity Highland Oaks, LLC - City National Bank","6,095.30",,"Infinity Highland Oaks, LLC"
07/01/2025,"1108 - Infinity Highland Oaks, LLC - City National Bank","6,879.90",,"Infinity Highland Oaks, LLC"
07/01/2025,1110 - Infinity Majestic PH LLC - City National Bank,"4,174.98",,INFINITY MAJESTIC PH LLC
07/01/2025,1110 - Infinity Majestic PH LLC - City National Bank,"7,139.64",,INFINITY MAJESTIC PH LLC
07/01/2025,1110 - Infinity Majestic PH LLC - City National Bank,"5,938.14",,INFINITY MAJESTIC PH LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,130.00,Infinity Gardens Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,71.68,Infinity Gardens Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Infinity Gardens Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Infinity Gardens Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,167.00,Infinity Gardens Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Infinity Gardens Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Infinity Gardens Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,167.00,Infinity Gardens Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Infinity Gardens Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Infinity Gardens Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,167.00,Infinity Gardens Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,4.32,Infinity Gardens Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Castle Creek Apartments
07/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Castle Creek Apartments
07/01/2025,1150 - OPERATING CASH IN BANK,,949.05,Castle Creek Apartments
07/01/2025,1150 - OPERATING CASH IN BANK,"6,045.58",,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,,9.50,Parc Place Villas
07/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Parc Place Villas
07/01/2025,1150 - OPERATING CASH IN BANK,,"1,450.00",Parc Place Villas
07/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Laguna Place
07/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Laguna Place
07/01/2025,1150 - OPERATING CASH IN BANK,,"1,585.00",Laguna Place
07/01/2025,1150 - OPERATING CASH IN BANK,"20,000.00",,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,"1,082.40",,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,"1,960.64",,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,"1,460.64",,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,265.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,110.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,110.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,150.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,155.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,155.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,110.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,210.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,240.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,165.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,230.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,"2,771.95",,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,,10.50,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,,4.50,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,,"1,125.00",The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,,2.00,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,,25.00,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,380.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,390.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,380.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,140.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,380.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,140.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,250.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,50.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,450.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,400.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,140.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,850.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,"2,400.00",,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,140.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,685.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,"1,340.00",,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,390.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,"1,085.00",,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,"1,910.00",,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,400.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,"1,050.00",,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,970.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,350.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,380.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,275.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,250.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,140.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,160.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,160.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,960.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,925.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,520.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,520.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,520.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,550.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,550.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,400.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,140.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,140.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,550.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,960.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,120.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,130.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,400.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,350.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,"1,360.00",,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,"1,200.00",,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,140.00,,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Lakeside Condominiums
07/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Lakeside Condominiums
07/01/2025,1150 - OPERATING CASH IN BANK,,"2,300.00",Lakeside Condominiums
07/01/2025,1150 - OPERATING CASH IN BANK,679.97,,Infinity Las Casitas Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,"3,192.87",,Infinity Las Casitas Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,"1,846.20",,Infinity Las Casitas Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,"1,846.20",,Infinity Las Casitas Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,727.62,,Infinity Las Casitas Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,374.67,,Infinity Las Casitas Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,"1,411.80",,Infinity Las Casitas Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,374.67,,Infinity Las Casitas Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,175.00,,Infinity Las Casitas Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,175.00,,Infinity Las Casitas Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,150.00,,Infinity Las Casitas Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,325.00,,Infinity Las Casitas Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,220.00,,Infinity Las Casitas Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,395.00,,Infinity Las Casitas Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,380.00,,Infinity Las Casitas Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,"2,399.92",,Infinity Las Casitas Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,"2,660.28",,Infinity Las Casitas Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,116.20,,Infinity Las Casitas Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,537.57,,Infinity Las Casitas Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,687.57,,Infinity Las Casitas Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,100.00,,Infinity Gardens Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,229.48,,Infinity Gardens Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,"1,075.00",Azure Villas
07/01/2025,1150 - OPERATING CASH IN BANK,,65.00,Azure Villas
07/01/2025,1150 - OPERATING CASH IN BANK,,25.00,Azure Villas
07/01/2025,1150 - OPERATING CASH IN BANK,,25.00,Azure Villas
07/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Infinity Magnolia LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Infinity Magnolia LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,230.00,Infinity Magnolia LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,9.50,Lakeside Condominiums
07/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Lakeside Condominiums
07/01/2025,1150 - OPERATING CASH IN BANK,,"1,900.00",Lakeside Condominiums
07/01/2025,1150 - OPERATING CASH IN BANK,,9.50,Lakeside Condominiums
07/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Lakeside Condominiums
07/01/2025,1150 - OPERATING CASH IN BANK,,"1,900.00",Lakeside Condominiums
07/01/2025,1150 - OPERATING CASH IN BANK,,10.50,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,,4.50,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,,"1,325.00",The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,,2.00,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,,25.00,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,,900.00,Infinity Magnolia LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Infinity Magnolia LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Infinity Magnolia LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,9.50,"Infinity Reserve at Waters, LLC"
07/01/2025,1150 - OPERATING CASH IN BANK,,3.00,"Infinity Reserve at Waters, LLC"
07/01/2025,1150 - OPERATING CASH IN BANK,,"1,175.00","Infinity Reserve at Waters, LLC"
07/01/2025,1150 - OPERATING CASH IN BANK,,"1,246.00",Buena Vista
07/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Buena Vista
07/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Buena Vista
07/01/2025,1150 - OPERATING CASH IN BANK,,10.50,"Infinity Reserve at Waters, LLC"
07/01/2025,1150 - OPERATING CASH IN BANK,,4.50,"Infinity Reserve at Waters, LLC"
07/01/2025,1150 - OPERATING CASH IN BANK,,"1,120.00","Infinity Reserve at Waters, LLC"
07/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Infinity Las Casitas Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Infinity Las Casitas Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,"1,500.00",Infinity Las Casitas Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,"2,150.00",South Bay Plantation
07/01/2025,1150 - OPERATING CASH IN BANK,,10.50,South Bay Plantation
07/01/2025,1150 - OPERATING CASH IN BANK,,4.50,South Bay Plantation
07/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Infinity Las Casitas Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Infinity Las Casitas Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,"1,700.00",Infinity Las Casitas Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,115.00,Infinity Las Casitas Apartments LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,9.50,Grove at Temple Terrace
07/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Grove at Temple Terrace
07/01/2025,1150 - OPERATING CASH IN BANK,,"1,425.00",Grove at Temple Terrace
07/01/2025,1150 - OPERATING CASH IN BANK,,"1,000.00",Castle Creek Apartments
07/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Castle Creek Apartments
07/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Castle Creek Apartments
07/01/2025,1150 - OPERATING CASH IN BANK,,"1,600.00",Clear Lake Palms
07/01/2025,1150 - OPERATING CASH IN BANK,,9.50,Clear Lake Palms
07/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Clear Lake Palms
07/01/2025,1150 - OPERATING CASH IN BANK,,100.00,South Bay Plantation
07/01/2025,1150 - OPERATING CASH IN BANK,,10.50,South Bay Plantation
07/01/2025,1150 - OPERATING CASH IN BANK,,4.50,South Bay Plantation
07/01/2025,1150 - OPERATING CASH IN BANK,,"1,700.00",South Bay Plantation
07/01/2025,1150 - OPERATING CASH IN BANK,,10.50,"Infinity Reserve at Waters, LLC"
07/01/2025,1150 - OPERATING CASH IN BANK,,4.50,"Infinity Reserve at Waters, LLC"
07/01/2025,1150 - OPERATING CASH IN BANK,,830.00,"Infinity Reserve at Waters, LLC"
07/01/2025,1150 - OPERATING CASH IN BANK,,9.50,Parc Place Villas
07/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Parc Place Villas
07/01/2025,1150 - OPERATING CASH IN BANK,,"1,450.00",Parc Place Villas
07/01/2025,1150 - OPERATING CASH IN BANK,,360.00,Royal Manor
07/01/2025,1150 - OPERATING CASH IN BANK,,9.50,Laguna Place
07/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Laguna Place
07/01/2025,1150 - OPERATING CASH IN BANK,,"1,615.00",Laguna Place
07/01/2025,1150 - OPERATING CASH IN BANK,,"1,025.00",Infinity Magnolia LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Infinity Magnolia LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Infinity Magnolia LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,"1,775.00",Clear Lake Palms
07/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Clear Lake Palms
07/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Clear Lake Palms
07/01/2025,1150 - OPERATING CASH IN BANK,,9.50,Infinity Magnolia LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Infinity Magnolia LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,950.00,Infinity Magnolia LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Clear Lake Palms
07/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Clear Lake Palms
07/01/2025,1150 - OPERATING CASH IN BANK,,"1,775.00",Clear Lake Palms
07/01/2025,1150 - OPERATING CASH IN BANK,,9.50,Luna At Hollywood
07/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Luna At Hollywood
07/01/2025,1150 - OPERATING CASH IN BANK,,"2,275.00",Luna At Hollywood
07/01/2025,1150 - OPERATING CASH IN BANK,,"1,350.00",The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,,2.00,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,,10.50,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,,4.50,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,,25.00,The Standard at 2690
07/01/2025,1150 - OPERATING CASH IN BANK,,10.50,South Bay Plantation
07/01/2025,1150 - OPERATING CASH IN BANK,,4.50,South Bay Plantation
07/01/2025,1150 - OPERATING CASH IN BANK,,"1,720.00",South Bay Plantation
07/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Clear Lake Palms
07/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Clear Lake Palms
07/01/2025,1150 - OPERATING CASH IN BANK,,"1,775.00",Clear Lake Palms
07/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Luna At Hollywood
07/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Luna At Hollywood
07/01/2025,1150 - OPERATING CASH IN BANK,,"2,050.00",Luna At Hollywood
07/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Infinity Magnolia LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Infinity Magnolia LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,"1,075.00",Infinity Magnolia LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,9.50,Lakeside Condominiums
07/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Lakeside Condominiums
07/01/2025,1150 - OPERATING CASH IN BANK,,"1,900.00",Lakeside Condominiums
07/01/2025,1150 - OPERATING CASH IN BANK,,99.00,Buena Vista
07/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Buena Vista
07/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Buena Vista
07/01/2025,1150 - OPERATING CASH IN BANK,,"1,471.00",Buena Vista
07/01/2025,1150 - OPERATING CASH IN BANK,,99.00,Buena Vista
07/01/2025,1150 - OPERATING CASH IN BANK,,50.00,South Bay Plantation
07/01/2025,1150 - OPERATING CASH IN BANK,,"2,150.00",South Bay Plantation
07/01/2025,1150 - OPERATING CASH IN BANK,,10.50,South Bay Plantation
07/01/2025,1150 - OPERATING CASH IN BANK,,4.50,South Bay Plantation
07/01/2025,1150 - OPERATING CASH IN BANK,,"2,475.00",The Oaks Apartments
07/01/2025,1150 - OPERATING CASH IN BANK,,10.50,The Oaks Apartments
07/01/2025,1150 - OPERATING CASH IN BANK,,4.50,The Oaks Apartments
07/01/2025,1150 - OPERATING CASH IN BANK,,9.50,Infinity Magnolia LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Infinity Magnolia LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,"1,125.00",Infinity Magnolia LLC
07/01/2025,1150 - OPERATING CASH IN BANK,,10.50,South Bay Plantation
07/01/2025,1150 - OPERATING CASH IN BANK,,4.50,South Bay Plantation
07/01/2025,1150 - OPERATING CASH IN BANK,,"2,150.00",South Bay Plantation
07/01/2025,1150 - OPERATING CASH IN BANK,,"1,385.00",Laguna Place
07/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Laguna Place
07/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Laguna Place
07/01/2025,1150 - OPERATING CASH IN BANK,,9.50,Luna At Hollywood
07/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Luna At Hollywood
07/01/2025,1150 - OPERATING CASH IN BANK,,"2,050.00",Luna At Hollywood
07/01/2025,1150 - OPERATING CASH IN BANK,,"1,200.00",Castle Creek Apartments
07/01/2025,1150 - OPERATING CASH IN BANK,,10.50,Castle Creek Apartments
07/01/2025,1150 - OPERATING CASH IN BANK,,4.50,Castle Creek Apartments
07/01/2025,1150 - OPERATING CASH IN BANK,,"1,806.67",Luna At Hollywood
07/01/2025,1150 - OPERATING CASH IN BANK,,9.50,Clear Lake Palms
07/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Clear Lake Palms
07/01/2025,1150 - OPERATING CASH IN BANK,,"1,575.00",Clear Lake Palms
07/01/2025,1150 - OPERATING CASH IN BANK,,"1,050.00",University Townhomes
07/01/2025,1150 - OPERATING CASH IN BANK,,10.50,University Townhomes
07/01/2025,1150 - OPERATING CASH IN BANK,,4.50,University Townhomes
07/01/2025,1150 - OPERATING CASH IN BANK,,10.50,South Bay Plantation
07/01/2025,1150 - OPERATING CASH IN BANK,,4.50,South Bay Plantation
07/01/2025,1150 - OPERATING CASH IN BANK,,"2,150.00",South Bay Plantation
07/01/2025,1150 - OPERATING CASH IN BANK,,9.50,Clear Lake Palms
07/01/2025,1150 - OPERATING CASH IN BANK,,3.00,Clear Lake Palms
07/01/2025,1150 - OPERATING CASH IN BANK,,"2,075.00",Clear Lake Palms
